url,datasets,references,http_status,check_status,final_url,content_type,checked_at,note
https://www.town.kasuya.fukuoka.jp/s037/030/010/170/sannreiku1.pdf,venue-operations.csv,OP-028:booking_source_url,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/030/010/170/sannreiku1.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.town.kasuya.fukuoka.jp/s037/040/010/010/010/030/20191202181804.html,venue-details.csv,DETAIL-057,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/040/010/010/010/030/20191202181804.html,text/html,2026-07-29T21:56:02.906Z,
https://www.town.kasuya.fukuoka.jp/s037/040/010/010/010/20191115151740.html,candidate-venues.csv;venue-details.csv,CAND-016;DETAIL-058,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/040/010/010/010/20191115151740.html,text/html,2026-07-29T21:56:02.906Z,
https://www.town.kasuya.fukuoka.jp/s037/040/010/010/020/20191130232335.html,venue-operations.csv,OP-028:operations_source_url,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/040/010/010/020/20191130232335.html,text/html,2026-07-29T21:56:02.906Z,
https://www.town.kasuya.fukuoka.jp/s037/040/010/010/030/20191130225232.html,price-observations.csv,PRICE-148;PRICE-149;PRICE-150;PRICE-151;PRICE-152;PRICE-153;PRICE-154;PRICE-155,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/040/010/010/030/20191130225232.html,text/html,2026-07-29T21:56:02.906Z,
https://www.town.kasuya.fukuoka.jp/s037/map/230/20191115151740.html,venue-operations.csv,OP-028:access_source_url,206,reachable,https://www.town.kasuya.fukuoka.jp/s037/map/230/20191115151740.html,text/html,2026-07-29T21:56:02.906Z,
https://www.wakayamasposhin.or.jp/big-whale/,candidate-venues.csv,CAND-042,200,reachable,https://www.wakayamasposhin.or.jp/big-whale/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2000worlds/release.html,historical-events.csv,WYYC-2000,206,reachable,https://www.worldyoyocontest.com/2000worlds/release.html,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2001worlds/,historical-events.csv,WYYC-2001,206,reachable,https://www.worldyoyocontest.com/2001worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2002worlds/,historical-events.csv,WYYC-2002,206,reachable,https://www.worldyoyocontest.com/2002worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2003worlds/,historical-events.csv,WYYC-2003,206,reachable,https://www.worldyoyocontest.com/2003worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2004worlds/,historical-events.csv,WYYC-2004,206,reachable,https://www.worldyoyocontest.com/2004worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2005worlds/,historical-events.csv,WYYC-2005,206,reachable,https://www.worldyoyocontest.com/2005worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2006worlds/,historical-events.csv,WYYC-2006,206,reachable,https://www.worldyoyocontest.com/2006worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2007worlds/,historical-events.csv,WYYC-2007,206,reachable,https://www.worldyoyocontest.com/2007worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2008worlds/,historical-events.csv,WYYC-2008,206,reachable,https://www.worldyoyocontest.com/2008worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2009worlds/,historical-events.csv,WYYC-2009,206,reachable,https://www.worldyoyocontest.com/2009worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2010worlds/,historical-events.csv,WYYC-2010,206,reachable,https://www.worldyoyocontest.com/2010worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2011worlds/,historical-events.csv,WYYC-2011,206,reachable,https://www.worldyoyocontest.com/2011worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2012worlds/,historical-events.csv,WYYC-2012,206,reachable,https://www.worldyoyocontest.com/2012worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.worldyoyocontest.com/2013worlds/,historical-events.csv,WYYC-2013,206,reachable,https://www.worldyoyocontest.com/2013worlds/,text/html,2026-07-29T21:56:02.906Z,
https://www.yiso.or.jp/messe/,venue-operations.csv,OP-017:operations_source_url,200,reachable,https://www.yiso.or.jp/messe/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yiso.or.jp/messe/access/,venue-operations.csv,OP-017:access_source_url,200,reachable,https://www.yiso.or.jp/messe/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yiso.or.jp/messe/application/,price-observations.csv,PRICE-090;PRICE-091;PRICE-092;PRICE-093;PRICE-094;PRICE-095,200,reachable,https://www.yiso.or.jp/messe/application/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yiso.or.jp/messe/facilities/,venue-details.csv,DETAIL-040;DETAIL-041,200,reachable,https://www.yiso.or.jp/messe/facilities/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yiso.or.jp/messe/flow/,venue-operations.csv,OP-017:booking_source_url,200,reachable,https://www.yiso.or.jp/messe/flow/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/,candidate-venues.csv,CAND-002,200,reachable,https://www.yumemesse.or.jp/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/access/,venue-operations.csv,OP-020:access_source_url,200,reachable,https://www.yumemesse.or.jp/access/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/application/,venue-operations.csv,OP-020:booking_source_url,200,reachable,https://www.yumemesse.or.jp/application/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/facility/main-building-conference-building/,venue-details.csv,DETAIL-045,200,reachable,https://www.yumemesse.or.jp/facility/main-building-conference-building/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/facility/main-building-exhibition-building/,venue-details.csv,DETAIL-043;DETAIL-044,200,reachable,https://www.yumemesse.or.jp/facility/main-building-exhibition-building/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_facliity_price_list_1.pdf,price-observations.csv,PRICE-112;PRICE-113;PRICE-114;PRICE-118,206,reachable,https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_facliity_price_list_1.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_facliity_price_list_2.pdf,price-observations.csv,PRICE-115;PRICE-116;PRICE-117,206,reachable,https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_facliity_price_list_2.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_riyotebiki_1.pdf,venue-operations.csv,OP-020:operations_source_url,206,reachable,https://www.yumemesse.or.jp/wp-content/themes/Vanilla/img/pdf/downloads/1_price_list/pdf_riyotebiki_1.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.zaidan-hakodate.com/arena/data/ryokin.pdf,price-observations.csv,PRICE-075;PRICE-076;PRICE-077;PRICE-078,206,reachable,https://www.zaidan-hakodate.com/arena/data/ryokin.pdf,application/pdf,2026-07-29T21:56:02.906Z,
https://www.zaidan-hakodate.com/arena/senyou.html,price-observations.csv;venue-operations.csv,OP-014:operations_source_url;PRICE-079,206,reachable,https://www.zaidan-hakodate.com/arena/senyou.html,text/html,2026-07-29T21:56:02.906Z,
https://wyyc2023.com/,historical-events.csv,WYYC-2023,200,reachable,https://wyyc2023.com/,text/html; charset=UTF-8,2026-07-29T21:56:02.906Z,
https://wyyc2025.com/venue/,historical-events.csv,WYYC-2025,403,access_limited,https://wyyc2025.com/venue/,text/html,2026-07-29T21:56:02.906Z,
https://zaidan-hakodate.com/arena/access.html,venue-operations.csv,OP-014:access_source_url,206,reachable,https://zaidan-hakodate.com/arena/access.html,text/html,2026-07-29T21:56:02.906Z,
https://zaidan-hakodate.com/arena/senyou_riyou.html,venue-operations.csv,OP-014:booking_source_url,206,reachable,https://zaidan-hakodate.com/arena/senyou_riyou.html,text/html,2026-07-29T21:56:02.906Z,
